"Time [s]";"Pressure [mmHg]";
202.83;80.03;
202.84;81.50;
202.85;81.98;
202.86;82.88;
202.87;83.47;
202.88;83.64;
202.89;82.98;
202.90;82.09;
202.91;81.34;
202.92;79.02;
202.93;75.73;
202.94;72.62;
202.95;69.19;
202.96;66.69;
202.97;64.17;
202.98;62.69;
202.99;61.50;
203.00;60.75;
203.01;59.89;
203.02;59.33;
203.03;58.64;
203.04;58.12;
203.05;57.86;
203.06;57.53;
203.07;57.75;
203.08;57.73;
203.09;57.88;
203.10;58.20;
203.11;58.42;
203.12;58.92;
203.13;59.47;
203.14;60.17;
203.15;60.97;
203.16;61.14;
203.17;61.02;
203.18;60.95;
203.19;60.73;
203.20;60.77;
203.21;60.58;
203.22;60.52;
203.23;59.89;
203.24;59.31;
203.25;58.69;
203.26;57.84;
203.27;57.34;
203.28;56.72;
203.29;55.98;
203.30;55.17;
203.31;54.47;
203.32;54.00;
203.33;53.72;
203.34;53.38;
203.35;52.84;
203.36;52.20;
203.37;52.25;
203.38;51.77;
203.39;51.50;
203.40;51.09;
203.41;51.11;
203.42;50.88;
203.43;50.84;
203.44;50.55;
203.45;50.69;
203.46;50.27;
203.47;50.38;
203.48;49.94;
203.49;50.03;
203.50;49.91;
203.51;50.03;
203.52;49.62;
203.53;49.80;
203.54;49.39;
203.55;49.59;
203.56;49.09;
203.57;49.47;
203.58;49.39;
203.59;50.39;
203.60;50.52;
203.61;52.80;
203.62;54.36;
203.63;59.78;
203.64;63.58;
203.65;68.83;
203.66;72.73;
203.67;78.23;
203.68;81.06;
203.69;80.88;
203.70;80.59;
203.71;81.25;
203.72;82.30;
203.73;81.28;
203.74;81.45;
203.75;82.20;
203.76;79.78;
203.77;79.11;
203.78;79.30;
203.79;78.98;
203.80;76.28;
203.81;74.94;
203.82;72.95;
203.83;72.09;
203.84;71.48;
203.85;67.89;
203.86;65.88;
203.87;64.27;
203.88;65.61;
203.89;62.06;
203.90;59.86;
203.91;61.75;
203.92;59.81;
203.93;62.94;
203.94;63.23;
203.95;63.55;
203.96;65.56;
203.97;62.88;
203.98;61.36;
203.99;64.59;
204.00;64.41;
204.01;65.83;
204.02;68.52;
204.03;65.05;
204.04;62.36;
204.05;64.23;
204.06;65.58;
204.07;62.86;
204.08;63.09;
204.09;63.58;
204.10;65.66;
204.11;63.67;
204.12;62.00;
204.13;63.02;
204.14;65.05;
204.15;61.30;
204.16;58.98;
204.17;61.39;
204.18;60.44;
204.19;59.78;
204.20;61.80;
204.21;59.00;
204.22;57.02;
204.23;57.86;
204.24;57.42;
204.25;57.67;
204.26;58.64;
204.27;56.84;
204.28;58.20;
204.29;56.58;
204.30;57.42;
204.31;55.69;
204.32;57.41;
204.33;55.55;
204.34;56.34;
204.35;55.11;
204.36;56.34;
204.37;54.86;
204.38;56.22;
204.39;54.27;
204.40;54.72;
204.41;54.31;
204.42;55.22;
204.43;53.66;
204.44;54.78;
204.45;53.73;
204.46;55.00;
204.47;55.69;
204.48;58.78;
204.49;61.06;
204.50;65.92;
204.51;69.61;
204.52;71.58;
204.53;78.44;
204.54;79.55;
204.55;81.98;
204.56;83.98;
204.57;83.89;
204.58;84.39;
204.59;84.17;
204.60;84.97;
204.61;84.17;
204.62;84.77;
204.63;84.08;
204.64;84.53;
204.65;83.70;
204.66;84.16;
204.67;83.14;
204.68;83.19;
204.69;81.56;
204.70;81.12;
204.71;79.39;
204.72;78.36;
204.73;78.06;
204.74;78.75;
204.75;75.30;
204.76;71.23;
204.77;73.78;
204.78;70.81;
204.79;73.42;
204.80;70.50;
204.81;73.53;
204.82;70.55;
204.83;73.64;
204.84;71.16;
204.85;74.53;
204.86;71.80;
204.87;74.52;
204.88;69.48;
204.89;71.95;
204.90;71.45;
204.91;76.25;
204.92;74.06;
204.93;74.30;
204.94;73.12;
204.95;71.06;
204.96;71.22;
204.97;64.80;
204.98;62.67;
204.99;62.08;
205.00;60.33;
205.01;59.47;
205.02;58.11;
205.03;57.11;
205.04;55.67;
205.05;55.39;
205.06;53.75;
205.07;53.56;
205.08;52.69;
205.09;52.55;
205.10;51.78;
205.11;51.50;
205.12;50.94;
205.13;50.94;
205.14;50.59;
205.15;50.39;
205.16;49.91;
205.17;50.09;
205.18;49.75;
205.19;49.77;
205.20;49.53;
205.21;49.78;
205.22;49.36;
205.23;49.44;
205.24;49.22;
205.25;49.30;
205.26;48.91;
205.27;49.08;
205.28;48.88;
205.29;48.92;
205.30;48.39;
205.31;48.66;
205.32;48.22;
205.33;48.58;
205.34;48.28;
205.35;48.69;
205.36;48.30;
205.37;49.11;
205.38;49.33;
205.39;51.17;
205.40;52.00;
205.41;57.91;
205.42;61.22;
205.43;68.47;
205.44;72.94;
205.45;79.64;
205.46;81.44;
205.47;83.16;
205.48;82.27;
205.49;81.14;
205.50;80.81;
205.51;81.91;
205.52;80.86;
205.53;80.73;
205.54;80.70;
205.55;79.62;
205.56;79.33;
205.57;76.55;
205.58;73.80;
205.59;71.30;
205.60;69.94;
205.61;67.28;
205.62;64.06;
205.63;63.56;
205.64;62.83;
205.65;60.28;
205.66;60.12;
205.67;58.31;
205.68;58.78;
205.69;57.81;
205.70;58.53;
205.71;57.56;
205.72;58.36;
205.73;57.84;
205.74;58.58;
205.75;58.59;
205.76;59.59;
205.77;58.58;
205.78;58.25;
205.79;56.84;
205.80;58.05;
205.81;55.69;
205.82;56.77;
205.83;56.88;
205.84;57.48;
205.85;54.34;
205.86;53.48;
205.87;52.11;
205.88;51.89;
205.89;50.81;
205.90;50.75;
205.91;50.11;
205.92;50.16;
205.93;49.50;
205.94;49.45;
205.95;49.09;
205.96;49.06;
205.97;48.78;
205.98;48.69;
205.99;48.39;
206.00;48.38;
206.01;48.20;
206.02;48.25;
206.03;48.08;
206.04;48.16;
206.05;47.97;
206.06;48.11;
206.07;47.84;
206.08;48.00;
206.09;47.70;
206.10;47.88;
206.11;47.72;
206.12;47.69;
206.13;47.55;
206.14;47.67;
206.15;47.58;
206.16;47.59;
206.17;47.41;
206.18;47.56;
206.19;47.33;
206.20;47.42;
206.21;47.36;
206.22;47.44;
206.23;47.30;
206.24;47.33;
206.25;47.22;
206.26;47.45;
206.27;47.72;
206.28;48.12;
206.29;48.78;
206.30;50.38;
206.31;54.59;
206.32;59.94;
206.33;66.30;
206.34;68.19;
206.35;72.20;
206.36;74.00;
206.37;75.17;
206.38;74.17;
206.39;75.47;
206.40;75.44;
206.41;73.84;
206.42;74.00;
206.43;71.22;
206.44;68.67;
206.45;66.44;
206.46;65.91;
206.47;61.28;
206.48;59.95;
206.49;56.17;
206.50;54.70;
206.51;52.11;
206.52;52.48;
206.53;51.22;
206.54;51.19;
206.55;50.23;
206.56;50.95;
206.57;50.66;
206.58;50.88;
206.59;50.52;
206.60;51.38;
206.61;51.14;
206.62;51.89;
206.63;51.33;
206.64;52.34;
206.65;51.61;
206.66;52.55;
206.67;52.11;
206.68;52.48;
206.69;52.66;
206.70;53.36;
206.71;52.22;
206.72;52.25;
206.73;51.28;
206.74;51.39;
206.75;50.19;
206.76;50.72;
206.77;50.12;
206.78;50.56;
206.79;50.06;
206.80;50.28;
206.81;49.81;
206.82;50.12;
206.83;49.48;
206.84;49.77;
206.85;49.05;
206.86;49.23;
206.87;49.17;
206.88;49.19;
206.89;48.44;
206.90;48.66;
206.91;48.22;
206.92;48.36;
206.93;48.00;
206.94;48.28;
206.95;47.92;
206.96;48.22;
206.97;47.86;
206.98;48.02;
206.99;47.75;
207.00;48.06;
207.01;47.77;
207.02;47.95;
207.03;47.77;
207.04;47.89;
207.05;47.72;
207.06;47.91;
207.07;47.62;
207.08;47.91;
207.09;47.53;
207.10;47.91;
207.11;47.45;
207.12;47.75;
207.13;47.20;
207.14;47.52;
207.15;47.47;
207.16;47.84;
207.17;47.86;
207.18;48.75;
207.19;49.27;
207.20;51.70;
207.21;54.88;
207.22;60.88;
207.23;67.73;
207.24;69.59;
207.25;77.30;
207.26;78.78;
207.27;81.84;
207.28;81.61;
207.29;82.47;
207.30;82.52;
207.31;80.98;
207.32;80.62;
207.33;81.56;
207.34;80.14;
207.35;79.77;
207.36;78.83;
207.37;77.75;
207.38;77.72;
207.39;75.09;
207.40;74.44;
207.41;70.44;
207.42;67.86;
207.43;65.25;
207.44;64.45;
207.45;62.03;
207.46;61.20;
207.47;60.14;
207.48;59.83;
207.49;59.20;
207.50;59.84;
207.51;59.53;
207.52;60.02;
207.53;60.11;
207.54;60.50;
207.55;60.59;
207.56;61.28;
207.57;60.91;
207.58;61.25;
207.59;61.14;
207.60;61.36;
207.61;60.75;
207.62;61.28;
207.63;60.44;
207.64;59.86;
207.65;59.14;
207.66;58.67;
207.67;57.17;
207.68;56.86;
207.69;55.77;
207.70;55.31;
207.71;54.08;
207.72;54.02;
207.73;53.47;
207.74;52.94;
207.75;52.02;
207.76;52.23;
207.77;51.55;
207.78;51.38;
207.79;51.20;
207.80;51.25;
207.81;50.72;
207.82;50.67;
207.83;50.25;
207.84;50.23;
207.85;50.00;
207.86;50.14;
207.87;49.94;
207.88;49.91;
207.89;49.72;
207.90;49.84;
207.91;49.61;
207.92;49.75;
207.93;49.48;
207.94;49.53;
207.95;49.48;
207.96;49.38;
207.97;49.20;
207.98;49.17;
207.99;49.11;
208.00;49.19;
208.01;49.11;
208.02;49.20;
208.03;48.95;
208.04;48.94;
208.05;48.77;
208.06;48.89;
208.07;48.69;
208.08;48.59;
208.09;48.55;
208.10;48.58;
208.11;48.64;
208.12;49.06;
208.13;49.89;
208.14;50.94;
208.15;53.92;
208.16;58.75;
208.17;65.64;
208.18;71.56;
208.19;77.06;
208.20;80.89;
208.21;81.55;
208.22;83.42;
208.23;83.53;
208.24;83.09;
208.25;84.05;
208.26;82.97;
208.27;82.25;
208.28;83.19;
208.29;80.84;
208.30;80.67;
208.31;79.89;
208.32;79.27;
208.33;76.33;
208.34;75.02;
208.35;72.45;
208.36;73.22;
208.37;67.28;
208.38;67.19;
208.39;63.62;
208.40;63.53;
208.41;60.39;
208.42;61.69;
208.43;59.55;
208.44;60.36;
208.45;58.84;
208.46;60.55;
208.47;59.50;
208.48;61.22;
208.49;59.73;
208.50;61.27;
208.51;60.06;
208.52;61.77;
208.53;66.59;
208.54;65.97;
208.55;65.59;
208.56;65.59;
208.57;65.02;
208.58;65.06;
208.59;64.84;
208.60;64.55;
208.61;64.30;
208.62;64.14;
208.63;63.66;
208.64;63.16;
208.65;62.36;
208.66;61.70;
208.67;61.08;
208.68;60.19;
208.69;59.77;
208.70;59.42;
208.71;58.62;
208.72;58.12;
208.73;57.64;
208.74;57.55;
208.75;57.33;
208.76;57.31;
208.77;57.02;
208.78;56.94;
208.79;56.38;
208.80;56.34;
208.81;56.58;
208.82;56.08;
208.83;55.86;
208.84;55.73;
208.85;55.78;
208.86;55.59;
208.87;55.44;
208.88;55.14;
208.89;55.08;
208.90;55.20;
208.91;54.80;
208.92;54.48;
208.93;54.59;
208.94;54.67;
208.95;54.47;
208.96;54.36;
208.97;54.19;
208.98;54.30;
208.99;54.12;
209.00;54.08;
209.01;53.72;
209.02;53.70;
209.03;53.53;
209.04;53.31;
209.05;53.33;
209.06;53.41;
209.07;53.56;
209.08;53.78;
209.09;55.45;
209.10;58.78;
209.11;64.50;
209.12;71.88;
209.13;78.67;
209.14;84.31;
209.15;87.50;
209.16;88.38;
209.17;87.55;
209.18;87.59;
209.19;87.86;
209.20;88.34;
209.21;88.05;
209.22;87.22;
209.23;85.77;
209.24;83.52;
209.25;81.33;
209.26;79.08;
209.27;76.91;
209.28;74.47;
209.29;72.30;
209.30;70.38;
209.31;68.62;
209.32;66.66;
209.33;65.42;
209.34;64.08;
209.35;63.17;
209.36;62.94;
209.37;62.83;
209.38;62.91;
209.39;62.84;
209.40;62.88;
209.41;62.86;
209.42;62.94;
209.43;63.09;
209.44;63.22;
209.45;63.06;
209.46;63.50;
209.47;63.55;
209.48;63.67;
209.49;64.03;
209.50;64.08;
209.51;64.03;
209.52;64.00;
209.53;63.98;
209.54;64.14;
209.55;63.86;
209.56;63.62;
209.57;63.59;
209.58;63.69;
209.59;63.61;
209.60;63.25;
209.61;62.88;
209.62;62.27;
209.63;61.27;
209.64;60.52;
209.65;60.06;
209.66;59.31;
209.67;58.59;
209.68;58.06;
209.69;57.91;
209.70;57.66;
209.71;57.33;
209.72;57.19;
209.73;57.31;
209.74;56.81;
209.75;56.80;
209.76;56.56;
209.77;56.30;
209.78;56.20;
209.79;56.25;
209.80;55.80;
209.81;55.70;
209.82;55.55;
209.83;55.61;
209.84;55.19;
209.85;55.31;
209.86;55.23;
209.87;54.97;
209.88;54.83;
209.89;54.78;
209.90;54.56;
209.91;54.75;
209.92;54.67;
209.93;54.44;
209.94;54.06;
209.95;54.19;
209.96;54.25;
209.97;54.23;
209.98;53.88;
209.99;53.70;
210.00;53.83;
210.01;53.95;
210.02;54.06;
210.03;54.92;
210.04;56.84;
210.05;60.53;
210.06;66.44;
210.07;73.66;
210.08;78.70;
210.09;83.50;
210.10;87.75;
210.11;91.03;
210.12;92.95;
210.13;93.19;
210.14;92.55;
210.15;91.31;
210.16;88.97;
210.17;86.88;
210.18;85.62;
210.19;84.53;
210.20;82.78;
210.21;80.42;
210.22;78.38;
210.23;76.11;
210.24;73.75;
210.25;71.58;
210.26;69.56;
210.27;67.72;
210.28;66.28;
210.29;65.25;
210.30;64.81;
210.31;64.55;
210.32;64.20;
210.33;64.12;
210.34;64.03;
210.35;63.84;
210.36;63.97;
210.37;63.88;
210.38;64.22;
210.39;64.00;
210.40;64.23;
210.41;64.17;
210.42;64.09;
210.43;64.25;
210.44;64.69;
210.45;64.50;
210.46;64.50;
210.47;64.62;
210.48;64.50;
210.49;64.47;
210.50;64.47;
210.51;64.56;
210.52;64.25;
210.53;64.09;
210.54;63.88;
210.55;63.50;
210.56;62.83;
210.57;62.09;
210.58;61.34;
210.59;60.70;
210.60;60.16;
210.61;59.75;
210.62;59.34;
210.63;59.06;
210.64;58.64;
210.65;58.33;
210.66;58.09;
210.67;57.78;
210.68;57.67;
210.69;57.25;
210.70;57.02;
210.71;56.78;
210.72;56.89;
210.73;56.30;
210.74;56.09;
210.75;56.09;
210.76;55.78;
210.77;55.88;
210.78;55.41;
210.79;55.39;
210.80;55.36;
210.81;55.33;
210.82;55.09;
210.83;54.89;
210.84;54.84;
210.85;54.97;
210.86;54.75;
210.87;54.58;
210.88;54.59;
210.89;54.45;
210.90;54.31;
210.91;54.11;
210.92;54.03;
210.93;53.86;
210.94;53.81;
210.95;53.69;
210.96;53.94;
210.97;53.86;
210.98;54.45;
210.99;55.98;
211.00;58.89;
211.01;64.33;
211.02;71.52;
211.03;78.67;
211.04;82.53;
211.05;85.05;
211.06;87.25;
211.07;88.81;
211.08;89.23;
211.09;88.59;
211.10;88.48;
211.11;88.03;
211.12;87.53;
211.13;86.53;
211.14;85.27;
211.15;82.55;
211.16;79.98;
211.17;77.78;
211.18;75.69;
211.19;73.59;
211.20;71.67;
211.21;70.08;
211.22;68.34;
211.23;66.83;
211.24;65.62;
211.25;64.55;
211.26;63.53;
211.27;63.31;
211.28;63.30;
211.29;63.08;
211.30;62.89;
211.31;62.95;
211.32;62.88;
211.33;62.81;
211.34;62.89;
211.35;62.94;
211.36;63.05;
211.37;63.20;
211.38;63.45;
211.39;63.73;
211.40;63.84;
211.41;64.12;
211.42;64.25;
211.43;64.38;
211.44;64.27;
211.45;64.22;
211.46;63.81;
211.47;63.70;
211.48;63.25;
211.49;63.03;
211.50;62.28;
211.51;61.72;
211.52;61.00;
211.53;60.56;
211.54;59.98;
211.55;59.44;
211.56;58.61;
211.57;58.42;
211.58;57.97;
211.59;57.77;
211.60;57.50;
211.61;57.30;
211.62;57.11;
211.63;56.84;
211.64;56.83;
211.65;56.34;
211.66;56.08;
211.67;55.80;
211.68;55.55;
211.69;55.47;
211.70;55.27;
211.71;54.94;
211.72;54.86;
211.73;54.81;
211.74;55.06;
211.75;54.59;
211.76;54.56;
211.77;54.27;
211.78;54.20;
211.79;54.38;
211.80;54.09;
211.81;53.75;
211.82;53.72;
211.83;53.64;
211.84;53.70;
211.85;53.55;
211.86;53.33;
211.87;53.48;
211.88;53.17;
211.89;53.20;
211.90;53.30;
211.91;53.47;
211.92;53.52;
211.93;54.70;
211.94;57.36;
211.95;61.59;
211.96;68.22;
211.97;75.83;
211.98;82.16;
211.99;86.34;
212.00;88.05;
212.01;88.12;
212.02;87.66;
212.03;87.09;
212.04;86.73;
212.05;86.28;
212.06;85.55;
212.07;84.00;
212.08;82.75;
212.09;81.16;
212.10;79.00;
212.11;76.78;
212.12;74.25;
212.13;72.12;
212.14;70.00;
212.15;68.12;
212.16;66.78;
212.17;65.19;
212.18;64.30;
212.19;63.28;
212.20;62.61;
212.21;62.27;
212.22;62.50;
212.23;62.47;
212.24;62.39;
212.25;62.22;
212.26;62.16;
212.27;62.34;
212.28;62.52;
212.29;62.69;
212.30;63.27;
212.31;63.36;
212.32;63.78;
212.33;63.66;
212.34;63.38;
212.35;63.58;
212.36;63.64;
212.37;63.59;
212.38;63.66;
212.39;63.73;
212.40;63.53;
212.41;63.36;
212.42;63.09;
212.43;62.75;
212.44;62.16;
212.45;61.59;
212.46;61.02;
212.47;60.62;
212.48;60.05;
212.49;59.34;
212.50;58.88;
212.51;58.67;
212.52;57.98;
212.53;58.00;
212.54;57.53;
212.55;57.33;
212.56;56.83;
212.57;56.62;
212.58;56.25;
212.59;56.22;
212.60;56.08;
212.61;55.91;
212.62;55.66;
212.63;55.62;
212.64;55.39;
212.65;55.44;
212.66;55.36;
212.67;55.08;
212.68;54.84;
212.69;54.83;
212.70;54.88;
212.71;54.59;
212.72;54.41;
212.73;54.59;
212.74;54.30;
212.75;54.59;
212.76;54.28;
212.77;54.28;
212.78;54.23;
212.79;53.78;
212.80;53.92;
212.81;53.66;
212.82;53.56;
212.83;53.52;
212.84;53.66;
212.85;54.55;
212.86;55.98;
212.87;59.34;
212.88;64.89;
212.89;72.67;
212.90;79.08;
212.91;83.56;
212.92;85.81;
212.93;86.61;
212.94;87.33;
212.95;87.02;
212.96;87.22;
212.97;87.25;
212.98;86.83;
212.99;86.31;
213.00;84.55;
213.01;82.19;
213.02;79.78;
213.03;77.66;
213.04;75.39;
213.05;73.47;
213.06;71.70;
213.07;69.92;
213.08;68.06;
213.09;66.38;
213.10;65.03;
213.11;64.00;
213.12;63.28;
213.13;62.81;
213.14;62.45;
213.15;62.33;
213.16;62.33;
213.17;62.38;
213.18;62.53;
213.19;62.55;
213.20;62.67;
213.21;62.52;
213.22;62.56;
213.23;62.64;
213.24;62.73;
213.25;62.80;
213.26;63.20;
213.27;63.30;
213.28;63.25;
213.29;63.28;
213.30;63.28;
213.31;63.31;
213.32;63.23;
213.33;62.91;
213.34;63.00;
213.35;62.69;
213.36;62.50;
213.37;61.80;
213.38;61.17;
213.39;60.80;
213.40;59.94;
213.41;59.53;
213.42;58.97;
213.43;58.70;
213.44;58.09;
213.45;58.05;
213.46;57.59;
213.47;57.25;
213.48;57.00;
213.49;56.81;
213.50;56.55;
213.51;56.23;
213.52;56.16;
213.53;55.83;
213.54;55.56;
213.55;55.45;
213.56;54.95;
213.57;55.06;
213.58;55.03;
213.59;54.80;
213.60;54.73;
213.61;54.66;
213.62;54.31;
213.63;54.19;
213.64;54.17;
213.65;54.20;
213.66;53.91;
213.67;53.67;
213.68;53.77;
213.69;53.83;
213.70;53.56;
213.71;53.33;
213.72;53.08;
213.73;53.06;
213.74;53.11;
213.75;53.05;
213.76;52.97;
213.77;53.14;
213.78;53.48;
213.79;54.88;
213.80;57.98;
213.81;63.14;
213.82;71.61;
213.83;80.50;
213.84;86.27;
213.85;88.52;
213.86;88.16;
213.87;87.88;
213.88;87.30;
213.89;87.19;
213.90;87.23;
213.91;87.33;
213.92;86.83;
213.93;86.03;
213.94;85.25;
213.95;84.11;
213.96;82.16;
213.97;79.77;
213.98;77.19;
213.99;74.77;
214.00;72.84;
214.01;70.50;
214.02;68.98;
214.03;67.53;
214.04;66.36;
214.05;65.36;
214.06;64.75;
214.07;64.03;
214.08;63.95;
214.09;63.94;
214.10;63.98;
214.11;63.92;
214.12;63.97;
214.13;63.88;
214.14;63.45;
214.15;63.62;
214.16;63.84;
214.17;63.92;
214.18;63.84;
214.19;64.03;
214.20;64.16;
214.21;64.16;
214.22;64.08;
214.23;64.08;
214.24;63.88;
214.25;63.75;
214.26;63.78;
214.27;63.53;
214.28;63.42;
214.29;62.86;
214.30;62.42;
214.31;61.95;
214.32;61.41;
214.33;60.62;
214.34;60.25;
214.35;59.62;
214.36;59.25;
214.37;58.53;
214.38;58.45;
214.39;58.06;
214.40;57.98;
214.41;57.70;
214.42;57.45;
214.43;57.33;
214.44;57.03;
214.45;56.80;
214.46;56.77;
214.47;56.36;
214.48;56.61;
214.49;56.16;
214.50;56.27;
214.51;55.75;
214.52;55.25;
214.53;55.06;
214.54;55.03;
214.55;54.88;
214.56;54.83;
214.57;54.58;
214.58;54.50;
214.59;54.33;
214.60;54.42;
214.61;54.39;
214.62;53.98;
214.63;54.27;
214.64;54.02;
214.65;53.88;
214.66;53.91;
214.67;53.53;
214.68;53.45;
214.69;53.25;
214.70;53.34;
214.71;53.44;
214.72;54.28;
214.73;56.16;
214.74;59.23;
214.75;64.08;
214.76;71.86;
214.77;79.84;
214.78;84.94;
214.79;87.05;
214.80;88.22;
214.81;87.94;
214.82;87.16;
214.83;86.66;
214.84;86.30;
214.85;86.02;
214.86;85.06;
214.87;83.09;
214.88;80.62;
214.89;78.48;
214.90;76.34;
214.91;73.84;
214.92;72.05;
214.93;70.52;
214.94;68.64;
214.95;67.38;
214.96;65.94;
214.97;64.52;
214.98;63.36;
214.99;62.75;
215.00;62.05;
215.01;61.88;
215.02;61.55;
215.03;61.41;
215.04;61.50;
215.05;61.62;
215.06;61.50;
215.07;61.70;
215.08;61.83;
215.09;62.08;
215.10;62.31;
215.11;62.62;
215.12;62.95;
215.13;63.53;
215.14;63.69;
215.15;63.70;
215.16;63.62;
215.17;63.64;
215.18;63.48;
215.19;63.23;
215.20;63.14;
215.21;63.00;
215.22;62.55;
215.23;62.20;
215.24;61.61;
215.25;60.94;
215.26;60.28;
215.27;59.97;
215.28;59.20;
215.29;58.70;
215.30;58.25;
215.31;58.00;
215.32;57.47;
215.33;57.27;
215.34;57.17;
215.35;57.05;
215.36;56.61;
215.37;56.22;
215.38;56.16;
215.39;55.88;
215.40;55.86;
215.41;55.61;
215.42;55.33;
215.43;55.17;
215.44;54.91;
215.45;55.16;
215.46;54.78;
215.47;54.84;
215.48;54.92;
215.49;54.92;
215.50;54.75;
215.51;54.53;
215.52;54.66;
215.53;54.64;
215.54;54.44;
215.55;54.53;
215.56;54.30;
215.57;54.23;
215.58;54.27;
215.59;54.11;
215.60;54.42;
215.61;54.98;
215.62;56.25;
215.63;59.39;
215.64;64.33;
215.65;72.00;
215.66;78.47;
215.67;83.17;
215.68;86.30;
215.69;88.08;
215.70;88.48;
215.71;87.92;
215.72;87.52;
215.73;86.53;
215.74;85.48;
215.75;84.34;
215.76;83.19;
215.77;81.80;
215.78;79.97;
215.79;77.83;
215.80;75.72;
215.81;73.31;
215.82;71.08;
215.83;69.05;
215.84;67.30;
215.85;65.48;
215.86;64.42;
215.87;63.41;
215.88;63.06;
215.89;62.58;
215.90;62.14;
215.91;62.06;
215.92;62.00;
215.93;62.17;
215.94;62.03;
215.95;62.02;
215.96;62.17;
215.97;62.31;
215.98;62.34;
215.99;62.83;
216.00;63.59;
216.01;63.89;
216.02;63.59;
216.03;63.67;
216.04;63.75;
216.05;63.59;
216.06;63.53;
216.07;63.44;
216.08;63.38;
216.09;62.91;
216.10;62.30;
216.11;61.83;
216.12;61.14;
216.13;60.48;
216.14;60.22;
216.15;59.86;
216.16;59.59;
216.17;59.11;
216.18;58.78;
216.19;58.39;
216.20;57.98;
216.21;57.67;
216.22;57.31;
216.23;57.03;
216.24;56.70;
216.25;56.25;
216.26;55.95;
216.27;55.80;
216.28;55.66;
216.29;55.47;
216.30;55.30;
216.31;55.05;
216.32;55.00;
216.33;54.78;
216.34;54.61;
216.35;54.48;
216.36;54.39;
216.37;54.38;
216.38;54.31;
216.39;54.27;
216.40;54.20;
216.41;53.98;
216.42;53.84;
216.43;53.73;
216.44;53.56;
216.45;53.44;
216.46;53.17;
216.47;53.05;
216.48;53.30;
216.49;53.09;
216.50;53.06;
216.51;53.39;
216.52;53.88;
216.53;55.69;
216.54;59.06;
216.55;64.66;
216.56;71.64;
216.57;79.00;
216.58;85.41;
216.59;88.61;
216.60;88.14;
216.61;87.73;
216.62;87.11;
216.63;86.89;
216.64;86.27;
216.65;86.50;
216.66;85.80;
216.67;85.09;
216.68;83.83;
216.69;82.45;
216.70;80.64;
216.71;78.78;
216.72;76.67;
216.73;74.59;
216.74;72.56;
216.75;70.55;
216.76;68.77;
216.77;67.25;
216.78;65.73;
216.79;64.81;
216.80;64.09;
216.81;63.70;
216.82;63.42;
216.83;63.33;
216.84;63.42;
216.85;63.38;
216.86;63.30;
216.87;63.61;
216.88;63.50;
216.89;63.39;
216.90;63.75;
216.91;63.92;
216.92;63.98;
216.93;64.22;
216.94;64.38;
216.95;64.48;
216.96;64.20;
216.97;64.27;
216.98;64.11;
216.99;64.08;
217.00;63.83;
217.01;63.42;
217.02;62.84;
217.03;62.27;
217.04;61.69;
217.05;61.19;
217.06;60.42;
217.07;60.06;
217.08;59.59;
217.09;59.33;
217.10;58.67;
217.11;58.34;
217.12;58.12;
217.13;57.75;
217.14;57.61;
217.15;57.36;
217.16;57.17;
217.17;56.84;
217.18;56.69;
217.19;56.70;
217.20;56.28;
217.21;55.98;
217.22;55.98;
217.23;55.86;
217.24;55.66;
217.25;55.64;
217.26;55.59;
217.27;55.47;
217.28;55.53;
217.29;55.22;
217.30;55.05;
217.31;55.06;
217.32;55.08;
217.33;54.73;
217.34;54.47;
217.35;54.47;
217.36;54.14;
217.37;54.38;
217.38;54.16;
217.39;54.25;
217.40;54.19;
217.41;54.12;
217.42;53.95;
217.43;54.39;
217.44;55.12;
217.45;57.28;
217.46;61.16;
217.47;67.78;
217.48;75.53;
217.49;82.88;
217.50;88.42;
217.51;90.52;
217.52;90.77;
217.53;90.08;
217.54;89.16;
217.55;88.44;
217.56;87.61;
217.57;85.91;
217.58;84.48;
217.59;83.11;
217.60;81.27;
217.61;79.66;
217.62;78.12;
217.63;76.30;
217.64;74.16;
217.65;72.73;
217.66;70.47;
217.67;68.73;
217.68;67.09;
217.69;65.59;
217.70;64.23;
217.71;63.30;
217.72;62.84;
217.73;62.53;
217.74;62.47;
217.75;62.41;
217.76;62.64;
217.77;62.73;
217.78;62.72;
217.79;63.02;
217.80;62.98;
217.81;63.02;
217.82;63.44;
217.83;63.73;
217.84;64.42;
217.85;64.72;
217.86;64.81;
217.87;64.69;
217.88;64.70;
217.89;64.59;
217.90;64.67;
217.91;64.22;
217.92;63.83;
217.93;63.41;
217.94;62.97;
217.95;62.39;
217.96;61.77;
217.97;61.02;
217.98;60.44;
217.99;59.97;
218.00;59.77;
218.01;59.45;
218.02;58.92;
218.03;58.72;
218.04;58.50;
218.05;58.28;
218.06;58.20;
218.07;57.70;
218.08;57.88;
218.09;57.44;
218.10;57.34;
218.11;57.23;
218.12;57.19;
218.13;57.00;
218.14;56.92;
218.15;56.45;
218.16;56.45;
218.17;56.47;
218.18;56.20;
218.19;56.28;
218.20;55.92;
218.21;55.91;
218.22;55.83;
218.23;55.72;
218.24;55.67;
218.25;55.16;
218.26;54.94;
218.27;54.98;
218.28;54.98;
218.29;55.00;
218.30;55.09;
218.31;55.34;
218.32;56.41;
218.33;58.80;
218.34;63.12;
218.35;70.89;
